company_name,company_id,全网评分,基本信息评分,创新评分,稳定性评分,风险评分
中电科航空电子有限公司,dac4b3c6-1d12-4caa-a80b-84801ef1202f,98.0,88.0,85,80.0,100
中电科蓉威电子技术有限公司,53062f71-d745-493d-b0fa-b68ce4c47392,83.0,67.0,85,65.0,100
中电科蓉威电子技术有限公司,87d9471c-3d33-4108-a698-8f412530ec9c,83.0,67.0,85,65.0,100
中电药明数据科技（成都）有限公司,bd3b245e-eb1a-4a2e-9836-ece72b438153,90.0,74.0,75,55.0,100
中电骏途新能源科技有限公司,16b34a02-6f57-4143-8abc-a3ff443a13e1,83.0,70.0,50,50.0,85
中皓科技股份有限公司,50fa8013-7907-4a78-a0ae-86d4f03a3e9b,83.0,76.0,35,45.0,85
中益信联（成都）信息技术有限公司,6c9280d4-3761-4931-ad11-5b671e942bfa,58.0,31.0,30,50.0,90
中研鑫源环保科技（成都）有限公司,d71d4112-a132-4e11-a3f8-35ebbb0dc92d,73.0,65.0,35,50.0,100
中硕线缆成都有限公司,c43cba3d-3312-4b87-a353-8f717185bbce,89.0,77.0,50,50.0,100
中禾飞阳科技有限公司,dec518f6-f02e-426a-ba1d-3392d05b5d40,79.0,63.0,45,50.0,100
中科三正建设集团有限公司,736cf081-947f-47e3-be45-99a6de7ab8cc,84.0,73.0,60,65.0,75
中科中泽电子有限公司,07bd9d8b-d260-4e33-a953-c1d059b34c26,83.0,73.0,65,60.0,80
中科中泽电子有限公司,d391e0f1-efdb-49cc-9a0f-cbb20555177f,83.0,73.0,65,60.0,80
中科中泽电子有限公司,fde919a4-133f-4777-9077-865f9b6cb413,83.0,73.0,65,60.0,80
中科云想信息技术（成都）有限公司,2ae8383c-d8fb-4fcd-8c89-cc45c43482b8,73.0,65.0,40,55.0,90
中科亿海微电子科技（成都）有限公司,fca48dfb-1b02-4565-aece-a470ac840a0d,73.0,59.0,45,50.0,90
中科信通成都建设工程有限公司,cf6fddc7-b98d-4f02-8e7a-e5d109ff4eaa,67.0,73.0,75,45.0,100
中科全云（成都）科技有限公司,11de3a41-f661-4faa-a6ca-e5044ffb03e8,67.0,66.0,75,50.0,100
中科创能实业有限公司,a2ec66ad-b3c6-42af-bb96-5a1d1dc447da,95.0,71.0,60,45.0,90
中科助企（成都）科技有限公司,e0a5f7ab-f3d3-4f2b-b9e5-dd597fdf53d2,67.0,43.0,45,45.0,90
中科华创国际工程设计顾问集团有限公司,84ed6b4d-2dc5-480c-826e-3a04da873b35,88.0,73.0,75,55.0,80
中科厚立信息技术（成都）有限公司,e3ebcf2c-27ce-4cbc-8ed0-2cfd6278ae25,61.0,57.0,85,65.0,100
中科同昌国强科技股份有限公司,e69c5887-8001-4d2e-92d5-d3fe154aff43,83.0,70.0,60,60.0,100
中科国瑞泰达科技有限公司,d3181fea-e73a-4a2c-9f61-7669b3b2fe3c,79.0,77.0,70,65.0,95
中科天仪成都科技有限责任公司,522ae4b0-d383-4a8f-878d-0cec629c2a44,77.0,69.0,50,50.0,90
中科天衡（成都）科技有限公司,6f31ff4d-25f8-40ba-a28a-1fbe2c85a65f,67.0,61.0,70,50.0,100
中科安环科技产业（成都）集团有限公司,9b8e528a-f2e2-48c7-93dd-2d1091da1b8f,88.0,70.0,45,40.0,90
中科宏图（成都）科技有限公司,02ddc444-948a-499f-94d6-cc54cf2ccf70,67.0,65.0,40,45.0,90
中科御言（成都）信息科技有限公司,0216bbbc-36c4-43b8-8f26-86a0fa5fe9d3,61.0,50.0,40,60.0,90
中科微光子科技（成都）有限公司,7e8cf919-fa98-4ab4-a84d-b6add4be807f,73.0,62.0,50,45.0,90
中科微芯优联科技（成都）有限公司,075cdde1-a03b-49ba-9dd1-81c87578c5fb,73.0,44.0,40,45.0,90
中科惠康生物科技成都有限公司,df2c8d45-0255-4792-ad52-43b158452c68,73.0,59.0,35,50.0,90
中科时誉知识产权科技有限公司,0e11abe2-06ce-4e5d-b494-c5d48fe3ce3e,83.0,52.0,40,45.0,90
中科星光（成都）电子有限公司,0454a746-8985-4f40-8b67-8e83ff5724b6,73.0,59.0,60,50.0,90
中科智创生态环境建设有限公司,8ce2abc2-f2b2-44ee-8f1f-522a58fe9fec,83.0,73.0,40,45.0,90
中科民宗大数据科技（成都）有限公司,23fd6476-0190-4cb9-8b52-b237b7492abc,73.0,44.0,25,50.0,90
中科汇安科技成都有限公司,85d16893-5015-4e85-a104-e432f600ade8,67.0,61.0,55,60.0,100
中科海网（成都）网络科技有限公司,d9222320-cb6c-4390-99d5-9e089ff09d15,73.0,59.0,60,40.0,90
中科源码（成都）服务机器人研究院有限公司,e9d54746-0cc0-42f6-ae00-84b55b0f1861,58.0,46.0,55,45.0,90
中科灵动航空科技成都有限公司,a49bcc94-89b4-490a-9380-55589587b551,77.0,66.0,55,50.0,90
中科理想（成都）信息科技有限公司,0931d5d5-3776-42ea-b560-a84aec84e92d,80.0,55.0,55,45.0,90
中科璀璨机器人（成都）有限公司,a9b2ccae-2e28-4de1-953d-68c6b0966b71,67.0,43.0,35,40.0,90
中科芯创医疗科技（成都）有限公司,a72e6c3d-2741-44c6-bfed-72c53909f75f,73.0,66.0,55,45.0,90
中科谱研（成都）检测有限公司,198733fd-dc2a-4cb8-a420-0a8a31acf22e,67.0,55.0,30,50.0,90
中科谱研（成都）科技有限公司,0c9067d4-da07-4246-b035-2427ce4ab026,58.0,49.0,45,50.0,100
中科院成都信息技术股份有限公司,88eb78c5-3472-4caf-bb34-f67ddee66925,93.0,83.0,85,80.0,100
中移（成都）信息通信科技有限公司,78e5cc08-dd92-4ce3-bfe0-bca3ddf50fa7,98.0,88.0,85,90.0,100
中稀易涂科技发展有限公司,fda74a43-5ee1-40bc-b301-f05646ac2a75,84.0,70.0,45,45.0,90
中立道科技有限公司,18b19a80-88f2-4568-ac2d-56710dce6285,83.0,67.0,85,60.0,95
中络宏智（常州）物联网科技有限公司,be3a0a9a-f7af-4a61-a4d5-ad5489e10a45,67.0,43.0,30,45.0,90
中绿能建设工程设计有限公司,a0778709-e047-42c7-954a-2619031cf97b,83.0,70.0,55,45.0,60
中网数科（成都）科技有限公司,5b28e0d4-e9ef-4233-bf95-af5c91c84caa,73.0,65.0,60,50.0,90
中翔建设有限公司,681e705c-9e64-4dc7-a62f-41abf87eb7d7,83.0,73.0,35,50.0,90
中联宏信勘察设计有限公司,94beb3d2-734b-4f8d-8b3c-97e0357054fe,83.0,70.0,80,60.0,100
中联永安智慧消防科技（成都）有限公司,90c796e8-3369-43be-9025-6422c101894d,67.0,61.0,60,50.0,100
中联赛尔信息科技有限公司,749c19ed-d8c9-44ac-9ff4-b7514ed29a81,84.0,73.0,75,60.0,95
中能川建智能科技成都有限公司,0f434760-2eda-4523-a22d-12a91c2c0d42,85.0,73.0,45,50.0,90
中自科技股份有限公司,db720565-7783-4257-ac5e-3205c4f0d34e,90.0,83.0,70,80.0,95
中舟融信（成都）软件开发有限公司,fcb1a0d7-1f68-48e6-9cf0-3c001e1314fc,73.0,47.0,45,50.0,90
中航成飞民用飞机有限责任公司,1e210d09-515e-477a-9a86-1e71660548e8,97.0,78.0,80,70.0,100
中航睿智科技（成都）有限公司,918a4e43-fb6b-4530-988d-23e8e76e1145,58.0,31.0,50,50.0,100
中航科创（成都）集团有限公司,17062009-5d78-48c3-8f1c-36e917d0e80f,83.0,73.0,70,55.0,100
中航（成都）无人机系统股份有限公司,cc2db5ef-602d-4fd7-b679-11452ed2ade2,96.0,87.0,80,65.0,100
中节能（成都）能源科技服务有限公司,e80c0fe5-a755-4424-85ea-d9ec91d8227d,74.0,63.0,60,65.0,100
中芯启通微电子（成都）有限公司,63f7cb14-2047-4073-856f-aebfe447a546,67.0,61.0,55,45.0,100
中蓝晨光化工研究设计院有限公司,432b4c1d-bb6f-404d-9158-3fabf86c9102,90.0,71.0,70,65.0,75
中蓝晨光成都检测技术有限公司,3b7f151f-946f-439e-80d7-6c6242ee9bb1,61.0,47.0,55,55.0,100
中融国城建设有限公司,3b335625-5a8c-462c-a819-8deeec9e5441,97.0,78.0,70,70.0,65
中认认证有限公司,34813f47-ca2d-48d0-ba07-1de165d9e089,83.0,73.0,50,55.0,80
中讯云联信息技术（成都）有限公司,ddafea4c-d011-4257-8988-020d9a43a4a1,73.0,62.0,45,45.0,85
中讯利邦实业有限公司,bd58a5f7-e5da-48d4-be44-60b966694d3c,83.0,73.0,75,65.0,100
中访网（成都）新媒体发展集团有限公司,edf4b8f1-2570-4d03-ad36-316309552ab1,58.0,28.0,45,55.0,90
中译语通科技（成都）有限公司,3ff875fb-e694-4095-b9d6-a69bd5c5fca9,77.0,63.0,65,55.0,100
中诚投建工集团有限公司,632efdd4-4d72-4e12-ac02-46a86485bd28,99.0,85.0,70,75.0,80
中资锐诚工程项目管理有限公司,805d9d9a-73ce-492a-b437-e82b376381b8,83.0,73.0,65,60.0,90
中车成都机车车辆有限公司,68bc2393-9c9c-4ea4-91cf-318a477e4b58,97.0,78.0,60,70.0,100
中辰云筑建筑科技成都有限公司,98e77444-0a76-452a-ad0b-d983270b932b,47.0,49.0,40,50.0,100
中达聚力应急装备技术有限公司,2a66a6cd-2d08-467b-80ee-3086f5f66f19,83.0,73.0,55,50.0,90
中达能源科技（成都）有限公司,4b559ef2-03ee-42f1-b5d7-88c9908fbe42,63.0,57.0,40,45.0,90
中迅高科（成都）智能科技有限公司,8ee713ad-542b-4fa3-a43f-503f9507e9bd,73.0,65.0,30,50.0,85
中远交科设计咨询有限公司,2dc86230-bff0-4700-8b53-ffe9aef87d7d,83.0,73.0,75,75.0,100
中通建技术有限公司,276cadb7-c223-4076-b7f3-07c535f9fbd4,92.0,77.0,75,75.0,95
中通服创立信息科技有限责任公司,cbe70d85-0b7f-4914-a27d-39f197de8d38,89.0,71.0,85,95.0,100
中道明华建设项目咨询集团有限责任公司,800e30bb-7f5e-4ba4-8033-74dcab056238,84.0,73.0,80,75.0,100
中道诚工程勘察设计有限公司,7f064cba-7cfe-4542-8609-513102a55a6d,73.0,73.0,60,50.0,100
中道诚建设项目管理有限公司,e68989e0-7903-465e-ba50-e0d57921ed97,83.0,73.0,75,65.0,100
中邦（成都）电器有限公司,9efa4698-dffa-4f2b-99dd-9bebb7b5c7ff,75.0,69.0,60,75.0,80
中都工程设计有限公司,6c3df639-d53a-4da4-acae-6c28615b5573,84.0,73.0,70,75.0,100
中金辐照成都有限公司,8145c502-3242-4e6e-b96c-0576b639aa41,78.0,66.0,60,60.0,100
中鉴兴华工程技术有限公司,acd0ef10-841e-4888-a0dc-761a3df24a2e,83.0,73.0,60,50.0,90
中钧技术服务有限公司,b5769649-f4a4-4ffa-b4a2-cfd4c8ab2c82,83.0,67.0,55,45.0,90
中铁三局集团桥隧工程有限公司,dcab2b57-2070-49a9-a61d-e950a9e61644,94.0,71.0,60,50.0,50
中铁二十三局集团有限公司,67df92f4-d7e2-474e-b2b3-9fc045c23acc,98.0,79.0,85,80.0,60
中铁二局第二工程有限公司,edcba55e-fc59-42e9-8b0e-096f03e10b4f,94.0,75.0,65,75.0,45
中铁二局第五工程有限公司,37663aae-d9e2-4bf0-889b-75b08a94f8bf,97.0,75.0,70,80.0,45
中铁二局第四工程有限公司,c15ba3cb-d281-4d4a-8ec0-f0fc7ffc5da3,94.0,75.0,75,80.0,45
中铁二局集团建筑有限公司,e5074b08-c702-49db-a2e8-e512198084e4,94.0,75.0,55,55.0,70
中铁二局集团新运工程有限公司,3b8f7194-f164-485b-941b-6b95fd7aa6e1,96.0,75.0,60,70.0,75
中铁二局集团装饰装修工程有限公司,1bc5afa2-01b9-4e7d-b4c2-09afb69b733e,88.0,71.0,65,75.0,80
中铁二院工程集团有限责任公司,6d751d0b-ea3e-4bc0-90a3-694cf54d5867,98.0,79.0,85,70.0,70
中铁八局集团建筑工程有限公司,24ec90e4-5cbb-491d-be4f-f5396f61eeae,96.0,75.0,70,80.0,60
中铁八局集团有限公司,90bb2bfd-280e-4b68-962b-648331336b11,99.0,79.0,70,75.0,70
中铁八局集团电务工程有限公司,69c27a1c-fc15-496c-a23d-b64ed471bf92,94.0,71.0,60,75.0,90
中铁八局集团第七工程有限公司,ecf5e1c2-565a-4be9-9d1b-c994e58477fe,96.0,75.0,70,75.0,75
中铁八局集团第二工程有限公司,86eeb697-b396-4c96-bb90-8f99a0dc4fc6,97.0,75.0,75,80.0,70
中铁八局集团第四工程有限公司,95d21519-a3bb-4b0c-83d7-ba594d9c0239,68.57882063630309,71.0,70,65.0,95
中铁十五局集团第三工程有限公司,d4844620-8476-4031-b9f2-93b4f6bce76b,97.0,75.0,60,55.0,40
中铁岩锋成都科技有限公司,5fdb0c98-1230-458d-85ed-f1e7452b19ca,88.0,67.0,70,65.0,95
中铁工程服务有限公司,9d92243f-aa7c-4474-8487-dbac27b7f8fc,93.0,71.0,90,70.0,85
中铁成都科学技术研究院有限公司,cc96fa03-c7c0-4b5e-9b66-ab679abb4432,83.0,67.0,85,55.0,90
中铁成都规划设计院有限责任公司,5649c69e-9cdd-47a6-9873-9341788253f2,78.0,67.0,70,60.0,100
中铁成都轨道交通健康管理技术有限公司,9862bb68-65e1-45ed-979c-db2eb0fa2d86,80.0,70.0,85,60.0,100
中铁磁浮科技（成都）有限公司,898cf258-d014-4839-90cb-fb8d91e7bbbc,86.0,67.0,70,55.0,75
中铁西南科学研究院有限公司,2ea022ef-cbf0-4ac3-8fae-c3c058590c46,91.0,71.0,90,70.0,95
中铁隆工程集团有限公司,2fe5acb3-eadf-4985-994e-69559fa541ac,96.0,78.0,80,90.0,65
中锦冠达工程顾问集团有限公司,75c938e7-3113-4fb7-8ad4-ca1097a9e675,90.0,74.0,80,70.0,100
中非电子商务有限公司,e68b8451-b41e-4bed-ba0b-f0a45285e083,84.0,70.0,60,65.0,70
中韵四方建设集团有限公司,50d01600-3669-48bf-9dcc-5a09b2be8df9,83.0,70.0,80,65.0,95
中顺洁柔（四川）纸业有限公司,07413bdf-29c0-4077-845f-ead4ef737982,88.0,76.0,70,65.0,95
中顾国际工程咨询有限公司,66d5c9bf-db45-45a2-88dd-e7a7fee92428,83.0,73.0,75,60.0,100
中飞赛维智能科技股份有限公司,564c4475-61a5-4fc5-9cd9-823d6a0d78c3,83.0,76.0,85,70.0,100
中鹄科技有限公司,5deae7a3-5aed-4ff6-aef2-8fb3d5ac0bcf,79.0,63.0,75,70.0,100
中鹄科技有限公司,b94a4933-6886-4abe-9981-d8c187466ff7,79.0,63.0,75,70.0,100
中鹄科技有限公司,e80e4fd1-4de0-4e9a-955d-8be3757854f5,79.0,63.0,75,70.0,100
中鼎世纪工程设计有限公司,b0b6dc6e-5fd9-46e5-9dc4-932715a42a83,83.0,73.0,75,65.0,100
中鼎凯瑞科技成都有限公司,2dc6d4e1-b501-4f48-a601-d4ecd6a8894b,79.0,51.0,45,50.0,90
中鼎大智科技有限责任公司,0cfc6ce9-6c22-482f-ad7a-721b7d688fc9,73.0,62.0,55,50.0,90
丰实新能源材料成都有限公司,6e2a87fa-6d81-4d55-ba67-207d032541b9,53.0,49.0,45,50.0,90
丰巢互动媒体有限公司,a49de007-135d-49ce-bac9-5bc44fa8f24a,99.0,88.0,75,75.0,100
丹氏生物科技成都有限公司,62a24139-f5cd-40e7-8b5a-fee6501c5f8c,73.0,65.0,65,55.0,100
丹顿科技集团有限公司,2c62f814-dc53-4492-add1-4721c1fd8f86,88.0,73.0,70,60.0,100
为民之心企业管理成都有限公司郫都区安德镇分公司,3175aa7a-6b06-4bb9-bbec-fbda7b1837f5,26.0,25.0,25,50.0,90
丽芯微电子有限公司,08bddd86-3568-43fc-bbe4-f8b4d361ab0c,83.0,70.0,45,60.0,100
丽阳睿能科技（成都）有限公司,ff909083-cd1d-4078-a4c5-f3c133e25670,77.0,72.0,35,50.0,70
久钻科技（成都）有限公司,2f38fe3f-e042-49e6-ab64-d2cd3ec63ff5,68.0,59.0,60,50.0,90
乐企汇（成都）科技有限公司,5d948a3b-1bcc-4709-a12a-40f99cbf2c8b,58.0,49.0,25,45.0,90
乐博升（成都）科技有限公司,2c4a498f-24fd-4f9b-8766-a0d2e7cbe41a,67.0,61.0,40,55.0,100
乐博海生物科技（成都）有限公司,abaeb78f-3442-442b-ae42-16ec0d9eb2be,67.0,43.0,25,45.0,90
乐卡丹（成都）新材料科技有限公司,8ad9e426-2d85-4d08-86bf-e4bb5d216d60,75.0,69.0,40,50.0,100
乐研新生物科技（成都）有限公司,527bced5-ab9b-42c6-8fa4-ee569893db16,47.0,31.0,40,50.0,90
乐福之家纳米材料有限责任公司,f7e41951-7a0d-43bf-b31f-b87b3b747cc7,90.0,74.0,65,55.0,70
乐而美（成都）生物技术有限公司,6dfc6384-a5ca-49e9-975b-a97b769dedd6,58.0,31.0,35,50.0,90
乐诚智链（成都）数字科技有限公司,0bb0d53f-aee0-4974-9848-41c1f10da76c,77.0,63.0,25,45.0,90
乐道乐到（成都）智能控制技术有限公司,96cbfefa-1128-497a-a052-0a0124b6e397,73.0,65.0,55,55.0,100
乘物游心（成都）生物科技有限公司,0b2eebe5-64a2-4d05-9130-741b61f952c1,73.0,47.0,25,40.0,90
九州绿能科技股份有限公司,87bcbe84-528c-474d-ae9d-0dadf5dd4146,88.0,73.0,50,45.0,90
九恒星成都信息技术有限公司,9ae078b3-983a-465d-afc2-0bc2da38645d,83.0,67.0,75,65.0,100
九江浩济易网络科技有限公司,7278b2e3-930f-42cb-b272-02da2bc2fb1b,68.57882063630309,43.0,40,55.0,80
九科新能源科技有限公司,cd1a5425-e833-4f00-a410-bd0ab913f0f5,83.0,55.0,25,50.0,90
九远锂能科技（成都）有限公司,2a55983a-d2fd-43a4-89b6-f3a3b343b015,83.0,67.0,50,45.0,90
九钰和盛（成都）信息技术有限责任公司,4bb3e181-4eed-41d6-8ccd-b574c76ad0d9,61.0,35.0,30,50.0,100
云上人和物联科技有限公司,defea09a-755e-4dde-a54c-855590875ac8,83.0,73.0,45,45.0,90
云南茶香妃茶业有限公司,f6f516f6-884e-46bc-bc05-67b5728f1381,68.57882063630309,31.0,25,45.0,90
云启业（成都）信息技术有限公司,439f5c6b-2dee-4897-bd5a-8358069a1663,58.0,25.0,30,50.0,80
云图信安（成都）科技有限公司,f0ad75c9-e19d-4a16-b8f4-3e35e4f6ff25,68.0,65.0,50,55.0,90
云津智慧科技有限公司,a1575669-c9a0-46f0-988e-5f10aa4977a2,88.0,76.0,45,40.0,90
云涌电子科技（成都）有限公司,2a2904aa-8b8a-431c-a70f-94a14f1493b5,58.0,58.0,35,50.0,90
云电有联智能科技成都有限公司,91025791-01ca-46ac-ad10-39a4c5f31a3b,58.0,31.0,35,45.0,90
云端探索（成都）数字技术有限责任公司,89f51d4a-462e-446f-9d71-fdb452097685,58.0,31.0,40,45.0,90
云筑信息科技（成都）有限公司,69f43b8a-c28c-404b-948c-3aea10c7f637,83.0,49.0,60,45.0,90
云联动力（成都）科技有限公司,3f5e346f-8e25-4e8b-9d4c-5418575402cf,73.0,69.0,75,55.0,100
云至科技成都有限责任公司,05cdd7f0-6d8d-41da-8b35-51656bbbf078,63.0,54.0,35,50.0,80
云销控网络科技（成都）有限公司,0a1f87b4-e39c-45dc-ada8-1952278eeb17,53.0,25.0,40,50.0,90
云雀软件技术（成都）有限公司,a66b1466-5d02-46cc-ba6a-fb4159674640,77.0,69.0,65,55.0,100
云雀软件技术（成都）有限公司,a76b10e0-5fe5-495f-a5d1-11df92d309fc,77.0,69.0,65,55.0,100
互动云科技成都有限公司,19bd3c81-fc7d-44d7-9b94-242320c478e9,58.0,49.0,40,50.0,100
互联极简网络科技成都有限公司,658eb6f4-3886-4347-83a9-8b12f6bed31d,61.0,35.0,60,60.0,90
五冶集团装饰工程有限公司,ed307c50-8a3b-4892-9a7a-0f5fa6f5c310,85.0,67.0,70,80.0,100
五幺五六信息科技（成都）有限责任公司,c84ce837-af54-41a7-b489-347718da231a,68.57882063630309,31.0,25,40.0,90
亚信科技（成都）有限公司,fd999f47-ef8a-4ba5-8635-46b551f7f32f,88.0,71.0,90,80.0,80
亚创百康成都企业孵化器管理有限公司,ca4d5087-f315-4dbd-80a2-6d4c99e4f7a7,67.0,37.0,25,55.0,85
亚台青创业孵化器经营管理（成都）有限公司,19f6e488-a5b2-49a1-a998-2b79148113e6,61.0,35.0,35,50.0,90
亚宝药业四川制药有限公司,84c226bc-77c9-4984-9a4e-b5a50763bd68,78.0,63.0,70,65.0,90
亚美航泰（天津）航空装备有限公司,d5c721a4-0d90-495b-aec5-7a832c6eb8e4,67.0,40.0,25,60.0,100
交铁安全应急工程技术中心（成都）有限公司,6f2486c7-48a4-4bc1-9137-f745524e92c5,67.0,58.0,50,50.0,100
交铁数据信息技术中心（成都）有限公司,68d7b81d-69dc-47aa-b685-bd976fe6f326,63.0,51.0,55,60.0,90
交铁检验认证中心（成都）有限公司,40877e5e-9fe2-4681-9561-4908fbd5afda,73.0,59.0,55,50.0,100
交铁检验认证实验室（成都）有限公司,75108e98-7f1e-4de5-84ae-49112cbd2f58,73.0,59.0,55,55.0,100
交铁科技评价中心（成都）有限公司,5dd3d127-5319-41a2-99eb-c03f6625a470,73.0,44.0,40,50.0,90
享买到家（成都）科技有限公司,2779f424-bd24-4d0c-a5cf-980f3b7cc35f,58.0,35.0,30,45.0,90
享美（成都）科技有限公司,719a03e5-c90c-4006-83b5-31d737128cc6,61.0,35.0,50,50.0,85
京创智慧科技有限责任公司,46ffdb98-63a9-49a5-bc2f-88d781aee91c,58.0,49.0,50,50.0,90
京安工程有限公司,4b0a3326-c392-4a03-bf25-588dd8f2b58f,83.0,73.0,70,70.0,100
京海为科技（成都）有限公司,9bfeb6b5-f9ad-4107-82fb-df3ed1c98e55,67.0,61.0,45,50.0,80
亮闪闪无限才华（成都）营销策划有限公司,a9b7a60e-7a9a-4720-b9db-3d54c960ef6a,68.57882063630309,31.0,25,45.0,90
人和川构成都科技有限公司,30c584ec-e36b-4652-be0b-398825579ffc,73.0,47.0,50,50.0,90
亿信标准认证集团有限公司,89a28750-e333-4266-a3c8-53660cc5a827,83.0,67.0,75,65.0,100
亿奥腾（成都）电气自动化科技有限公司,a8acf971-b7c7-4968-8a84-e13fe1d614c1,63.0,57.0,35,50.0,90
亿字节科技（成都）有限责任公司,affcc230-fb77-4c35-bd97-2bd329e303d6,61.0,69.0,50,60.0,100
亿川科技（成都）有限责任公司,f8f353ee-7a3d-46e7-9d3d-bb6595a72f34,77.0,69.0,65,60.0,100
亿达云创成都科技有限公司,ee8762db-e2a9-45f9-b7b7-71a2778563b9,73.0,65.0,35,50.0,100
仁众智慧网络成都有限公司,e30cb10e-83cc-4dd4-8bee-b6552335020b,67.0,62.0,50,55.0,100
仁和益（成都）医疗研究院有限公司,be3aac03-e4c5-451f-ae50-c3652600bb9c,74.0,48.0,30,45.0,90
仁新设备制造（四川）有限公司,8a901913-f6b8-4ec0-8401-e0dc398ca1eb,77.0,63.0,60,60.0,100
仁通融合（南京）信息技术有限公司,db19fc4a-1522-4ee9-b083-a44c345d4561,67.0,61.0,85,60.0,100
今创城投（成都）环境工程有限公司,7708e5e4-5e7b-4543-acd3-3f8d58f5754c,88.0,67.0,80,60.0,80
仓禾科技（成都）有限公司,3b31ab39-203e-40ff-881f-282dc7de0bf2,80.0,67.0,45,60.0,100
付零清（成都）文化科技有限公司,85550ecd-b2c1-4f5f-8b5a-148615e95ad2,47.0,31.0,25,45.0,80
仟之游软件科技（成都）有限公司,3c48548f-2093-47e2-92ab-afbac925f8d8,63.0,52.0,45,70.0,100
仪为科技成都有限公司,06f47a95-dbe5-47f5-a99d-8f649b3d2d61,73.0,63.0,70,50.0,100
仰观宇宙（成都）科技有限责任公司,8b5dbdeb-b123-41db-823a-a09efefc0954,67.0,43.0,25,40.0,90
企服邦（成都）数字科技有限公司,efe2a3ad-d5a8-4bfb-94cf-b74319b261ed,47.0,39.0,40,50.0,90
伊娃云智（成都）科技有限公司,05cffd88-b96d-426e-8bff-d6c49078ada1,58.0,69.0,50,55.0,100
伍柒必乐科技（成都）有限公司,2bab5db5-dceb-47e8-bfab-02043884b719,58.0,49.0,40,65.0,100
众咨国际工程咨询有限公司,78b62abf-4932-43cc-abb5-1de632340ab1,68.0,73.0,65,50.0,90
优利西玛船用设备（成都）有限公司,7a38b1b0-35b3-4663-954b-3609c93f8a99,63.0,51.0,40,45.0,100
优利西玛阀门制造（成都）有限公司,8880b608-8eae-4b55-ad2c-06eb168e5222,61.0,60.0,35,60.0,100
优客里邻（成都）智慧科技有限公司,9d337c72-ac31-4192-8950-03b8dd4bdd66,58.0,49.0,45,50.0,90
优捷特清洁能源有限公司,40872ade-20d1-42b6-b0c9-ae483d2eb6e8,84.0,70.0,70,45.0,90
优河马成都科技有限公司,e3c748b3-e32a-46ab-b3cd-7ff55174addc,58.0,31.0,60,55.0,100
